time,angle
17.46,44.44
17.49,39.70
17.53,33.30
17.56,25.37
17.59,15.96
17.63,5.64
17.66,-4.76
17.69,-14.64
17.73,-23.74
17.76,-31.35
17.79,-37.41
17.83,-41.61
17.86,-43.90
17.89,-43.87
17.93,-41.64
17.96,-37.38
17.99,-31.08
18.03,-23.40
18.06,-14.25
18.09,-4.43
18.13,6.02
18.16,16.02
18.19,25.33
18.23,32.90
18.26,39.24
18.29,43.86
18.33,46.49
18.36,47.11
18.39,45.55
18.43,41.93
18.46,36.56
18.49,29.47
18.53,20.92
18.56,11.21
18.59,0.90
18.63,-9.15
18.66,-18.53
18.69,-26.92
18.73,-33.76
18.76,-39.00
18.79,-42.23
18.83,-43.40
18.86,-42.40
18.89,-39.32
18.93,-34.16
18.96,-27.32
18.99,-19.01
19.03,-9.46
19.06,0.59
19.09,10.76
19.13,20.34
19.16,28.76
19.19,35.82
19.23,41.18
19.26,44.97
19.29,46.55
19.33,46.21
19.36,43.76
19.39,39.26
19.43,33.02
19.46,25.44
19.49,16.24
19.53,6.37
19.56,-3.81
19.59,-13.53
19.63,-22.37
19.66,-30.00
19.69,-36.04
19.73,-40.27
19.76,-42.57
19.79,-42.70
19.83,-40.63
19.86,-36.57
19.89,-30.64
19.93,-23.12
19.96,-14.18
19.99,-4.51
20.03,5.53
20.06,15.37
20.09,24.47
20.13,32.06
20.16,38.30
20.19,42.76
20.23,45.44
20.26,46.11
20.29,44.67
20.33,41.21
20.36,35.93
20.39,29.04
20.43,20.77
20.46,11.16
20.49,1.20
20.53,-8.68
20.56,-17.83
20.59,-26.07
20.63,-32.84
20.66,-37.94
20.69,-41.11
20.73,-42.25
20.76,-41.20
20.79,-38.03
20.83,-32.96
20.86,-26.30
20.89,-18.07
20.93,-8.84
20.96,1.05
20.99,10.96
21.03,20.32
21.06,28.54
21.09,35.33
21.13,40.56
21.16,44.07
21.19,45.74
21.23,45.22
21.26,42.73
21.29,38.28
21.33,32.13
21.36,24.55
21.39,15.48
21.43,5.81
21.46,-4.14
21.49,-13.55
21.53,-22.08
21.56,-29.43
21.59,-35.32
21.63,-39.35
21.66,-41.41
21.69,-41.38
21.73,-39.24
21.76,-35.03
21.79,-29.15
21.83,-21.74
21.86,-12.97
21.89,-3.38
21.93,6.55
21.96,16.08
21.99,24.82
22.03,32.03
22.06,37.92
22.09,42.21
22.13,44.68
22.16,45.07
22.19,43.55
22.23,40.04
22.26,34.67
22.29,27.65
22.33,19.30
22.36,9.81
22.39,-0.03
22.43,-9.67
22.46,-18.60
22.49,-26.52
22.53,-32.85
22.56,-37.64
22.59,-40.53
22.63,-41.40
22.66,-40.12
22.69,-36.78
22.73,-31.60
22.76,-24.94
22.79,-16.68
22.83,-7.41
22.86,2.35
22.89,12.03
22.93,21.00
22.96,28.79
22.99,35.29
23.03,40.20
23.06,43.40
23.09,44.70
23.13,44.07
23.16,41.33
23.19,36.72
23.23,30.53
23.26,22.67
23.29,13.68
23.33,4.13
23.36,-5.68
23.39,-14.76
23.43,-23.05
23.46,-29.99
23.49,-35.45
23.53,-39.10
23.56,-40.74
23.59,-40.37
23.63,-37.87
23.66,-33.45
23.69,-27.33
23.73,-19.72
23.76,-10.90
23.79,-1.35
23.83,8.43
23.86,17.66
23.89,25.91
23.93,32.59
23.96,38.18
23.99,42.00
24.03,44.12
24.06,44.15
24.09,42.17
24.13,38.39
24.16,32.68
24.19,25.62
24.23,17.01
24.26,7.75
24.29,-1.95
24.33,-11.32
24.36,-19.86
24.39,-27.26
24.43,-33.20
24.46,-37.53
24.49,-39.93
24.53,-40.29
24.56,-38.62
24.59,-34.94
24.63,-29.48
24.66,-22.46
24.69,-14.11
24.73,-4.87
24.76,4.74
24.79,14.17
24.83,22.73
24.86,29.93
24.89,35.96
24.93,40.43
24.96,43.17
24.99,43.95
25.03,42.74
25.06,39.56
25.09,34.60
25.13,28.07
25.16,20.02
25.19,11.01
25.23,1.53
25.26,-7.93
25.29,-16.63
25.33,-24.43
25.36,-30.82
25.39,-35.75
25.43,-38.80
25.46,-39.90
25.49,-39.06
25.53,-36.00
25.56,-31.13
25.59,-24.81
25.63,-17.00
25.66,-8.15
25.69,1.28
25.73,10.76
25.76,19.56
25.79,27.30
25.83,33.49
25.86,38.55
25.89,41.91
25.93,43.32
25.96,42.74
25.99,40.28
26.03,36.00
26.06,29.99
26.09,22.53
26.13,13.79
26.16,4.58
26.19,-4.85
26.23,-13.74
26.26,-21.83
26.29,-28.65
26.33,-33.98
26.36,-37.57
26.39,-39.36
26.43,-39.08
26.46,-36.72
26.49,-32.56
26.53,-26.61
26.56,-19.25
26.59,-10.86
26.63,-1.58
26.66,7.91
26.69,16.84
26.73,24.89
26.76,31.54
26.79,36.84
26.83,40.68
26.86,42.80
26.89,42.81
