time,angle
34.53,-38.25
34.56,-28.90
34.63,-7.61
34.76,34.48
34.80,41.39
34.83,47.37
34.86,52.01
34.90,55.11
34.93,56.34
34.96,55.93
35.00,53.95
35.03,50.28
35.06,44.90
35.10,38.53
35.36,-37.18
35.40,-44.50
35.43,-50.79
35.46,-55.22
35.50,-57.95
35.53,-59.04
35.56,-58.35
35.60,-55.92
35.63,-51.72
35.66,-45.75
35.70,-38.26
35.73,-29.19
35.80,-7.74
35.93,32.21
35.96,40.37
36.00,46.33
36.03,51.06
36.06,54.12
36.10,55.63
36.13,55.35
36.16,53.38
36.20,49.87
36.23,44.58
36.26,38.23
36.53,-36.29
36.56,-43.86
36.60,-49.99
36.63,-54.32
36.66,-57.19
36.70,-58.27
36.73,-57.62
36.76,-55.29
36.80,-51.17
36.83,-45.21
36.86,-37.87
36.90,-28.93
36.96,-7.71
37.06,22.76
37.10,31.71
37.13,39.78
37.16,45.75
37.20,50.40
37.23,53.53
37.26,54.93
37.30,54.68
37.33,52.75
37.36,49.09
37.40,44.04
37.43,37.64
37.46,29.65
37.50,20.64
37.60,-7.79
37.66,-27.02
37.70,-35.43
37.73,-43.57
37.76,-49.37
37.80,-53.74
37.83,-56.43
37.86,-57.42
37.90,-56.76
37.93,-54.29
37.96,-50.24
38.00,-44.40
38.03,-36.86
38.06,-28.14
38.13,-7.53
38.23,23.11
38.26,31.85
38.30,39.71
38.33,45.52
38.36,49.95
38.40,52.79
38.43,54.21
38.46,53.85
38.50,51.84
38.53,48.15
38.56,42.98
38.60,36.59
38.63,28.34
38.66,19.55
38.83,-27.53
38.86,-35.80
38.90,-43.50
38.93,-49.13
38.96,-53.27
39.00,-55.56
39.03,-56.39
39.06,-55.59
39.10,-53.05
39.13,-48.88
39.16,-43.01
39.20,-35.45
39.43,32.54
39.46,40.03
39.50,45.68
39.53,49.97
39.56,52.57
39.60,53.65
39.63,53.06
39.66,50.85
39.70,47.03
39.73,41.74
39.76,35.19
39.80,26.99
40.00,-28.32
40.03,-36.80
40.06,-43.95
40.10,-49.27
40.13,-53.13
40.16,-55.32
40.20,-55.88
40.23,-54.76
40.26,-52.02
40.30,-47.38
40.33,-41.39
40.36,-33.49
40.46,-4.48
40.56,25.08
40.60,33.74
40.63,40.60
40.66,45.86
40.70,49.71
40.73,52.08
40.76,52.90
40.80,51.88
40.83,49.44
40.86,45.37
40.90,39.89
40.93,32.80
41.20,-37.68
41.23,-44.52
41.26,-49.63
41.30,-53.06
41.33,-54.87
41.36,-55.09
41.40,-53.58
41.43,-50.51
41.46,-45.54
41.50,-39.10
41.53,-31.03
41.63,-1.61
41.73,26.75
41.76,35.13
41.80,41.27
41.83,46.32
41.86,49.72
41.90,51.60
41.93,51.94
41.96,50.76
42.00,47.92
42.03,43.45
42.06,37.83
42.10,30.51
42.33,-31.18
42.36,-39.15
42.40,-45.31
42.43,-49.91
42.46,-52.81
42.50,-54.26
42.53,-53.99
42.56,-52.13
42.60,-48.58
42.63,-43.32
42.66,-36.39
42.70,-28.26
42.86,20.19
42.90,28.78
42.93,36.44
42.96,42.39
43.00,46.96
43.03,49.85
43.06,51.38
43.10,51.23
43.13,49.51
43.16,46.21
43.20,41.51
43.23,35.40
43.26,27.80
43.30,19.57
43.40,-7.59
43.46,-25.67
43.50,-32.99
43.53,-40.84
43.56,-46.30
43.60,-50.38
43.63,-52.81
43.66,-53.63
43.70,-52.89
43.73,-50.40
43.76,-46.32
43.80,-40.50
43.83,-33.13
44.03,22.92
44.06,31.15
44.10,38.13
44.13,43.58
44.16,47.48
44.20,49.82
44.23,50.79
44.26,50.09
44.30,47.77
44.33,44.05
44.36,38.96
44.40,32.25
44.43,24.62
44.53,-1.43
44.63,-27.89
44.66,-35.51
44.70,-42.25
44.73,-47.28
44.76,-50.60
44.80,-52.32
44.83,-52.67
44.86,-51.29
44.90,-48.32
44.93,-43.56
44.96,-37.41
45.00,-29.46
45.10,-1.63
45.20,25.73
45.23,33.74
45.26,39.87
45.30,44.57
45.33,47.89
45.36,49.80
45.40,50.07
45.43,48.75
45.46,46.00
45.50,41.65
45.53,36.14
45.70,-4.97
45.80,-30.63
45.83,-38.31
45.86,-44.11
45.90,-48.41
45.93,-51.04
45.96,-52.20
46.00,-51.84
46.03,-49.80
46.06,-45.98
46.10,-40.64
46.13,-33.64
46.33,20.95
46.36,29.12
46.40,36.36
46.43,41.82
46.46,45.89
46.50,48.49
46.53,49.57
46.56,49.11
46.60,47.21
46.63,43.81
46.66,39.02
46.70,32.63
46.73,25.33
46.96,-33.57
47.00,-40.70
47.03,-45.70
47.06,-49.15
47.10,-51.16
47.13,-51.51
47.16,-50.34
47.20,-47.59
47.23,-43.14
47.26,-37.04
47.30,-29.56
47.46,16.06
47.50,24.47
47.53,32.28
47.56,38.37
47.60,43.12
47.63,46.57
47.66,48.44
47.70,48.91
47.73,47.67
47.76,44.96
47.80,40.92
47.83,35.64
47.86,28.62
47.90,20.93
47.93,12.69
48.00,-4.76
48.06,-22.70
48.10,-29.72
48.13,-37.24
48.16,-43.01
48.20,-47.12
48.23,-49.81
48.26,-50.94
48.30,-50.55
48.33,-48.49
48.36,-44.85
48.40,-39.73
48.43,-32.80
48.46,-24.55
48.53,-7.15
48.63,20.22
48.66,28.20
48.70,35.25
48.73,40.40
48.76,44.27
48.80,46.90
48.83,48.07
48.86,47.63
48.90,45.65
48.93,42.31
48.96,37.65
49.00,31.35
49.03,24.19
49.26,-33.40
49.30,-40.15
49.33,-44.92
49.36,-48.26
49.40,-50.04
49.43,-50.38
49.46,-49.24
49.50,-46.24
49.53,-41.79
49.56,-35.73
49.60,-28.47
49.76,16.24
49.80,24.39
49.83,31.79
49.86,37.80
49.90,42.31
49.93,45.42
49.96,47.15
50.00,47.34
50.03,46.03
50.06,43.36
50.10,39.18
50.13,33.78
50.16,26.87
50.20,19.35
50.23,11.22
50.26,3.04
50.30,-6.14
50.36,-23.43
50.40,-30.09
50.43,-37.50
50.46,-42.88
50.50,-46.67
50.53,-49.07
50.56,-50.02
50.60,-49.36
50.63,-47.27
50.66,-43.39
50.70,-37.95
50.73,-31.01
50.83,-5.73
50.93,20.99
50.96,28.67
51.00,35.14
51.03,40.10
51.06,43.70
51.10,46.08
51.13,46.91
51.16,46.21
51.20,43.92
51.23,40.40
51.26,35.53
51.30,29.26
51.33,21.97
51.36,14.13
51.43,-2.62
51.46,-11.53
51.50,-19.91
51.53,-27.25
51.56,-33.94
51.60,-40.31
51.63,-44.65
51.66,-47.63
51.70,-49.07
51.73,-49.01
51.76,-47.42
51.80,-44.17
51.83,-39.45
51.86,-33.02
51.90,-26.08
52.00,-0.37
52.06,17.93
52.10,25.76
52.13,32.71
52.16,38.01
52.20,42.06
52.23,44.77
52.26,46.16
52.30,46.01
52.33,44.37
52.36,41.27
52.40,36.90
52.43,30.94
52.46,24.31
52.50,16.62
52.66,-24.98
52.70,-31.56
52.73,-38.38
52.76,-43.14
52.80,-46.52
52.83,-48.39
52.86,-48.80
52.90,-47.65
52.93,-45.02
52.96,-40.75
53.00,-34.98
53.03,-28.09
53.06,-19.94
53.10,-11.26
53.13,-2.69
53.20,14.86
53.23,23.01
53.26,30.18
53.30,36.04
53.33,40.53
53.36,43.65
53.40,45.39
53.43,45.70
53.46,44.37
53.50,41.83
53.53,37.98
53.56,32.53
53.60,26.16
53.63,18.79
53.66,10.91
53.70,3.08
53.73,-5.72
53.76,-14.31
53.80,-22.61
53.83,-29.07
53.86,-35.63
53.90,-41.27
53.93,-44.91
53.96,-47.26
54.00,-48.11
54.03,-47.47
54.06,-45.26
54.10,-41.51
54.13,-36.34
54.16,-29.59
54.20,-22.21
54.33,12.55
54.36,20.54
54.40,27.97
54.43,34.46
54.46,38.82
54.50,42.32
54.53,44.57
54.56,45.23
54.60,44.38
54.63,42.12
54.66,38.63
54.70,33.80
54.73,27.59
54.76,20.54
54.80,12.92
54.86,-3.20
54.96,-27.18
55.00,-33.59
55.03,-39.70
55.06,-43.75
55.10,-46.33
55.13,-47.59
55.16,-47.32
55.20,-45.58
55.23,-42.31
55.26,-37.35
55.30,-31.09
55.33,-24.01
55.40,-7.40
55.46,10.40
55.50,18.39
55.53,25.91
55.56,32.45
55.60,37.36
55.63,41.20
55.66,43.55
55.70,44.63
55.73,44.28
55.76,42.43
55.80,39.15
55.83,34.68
55.86,28.88
55.90,22.11
55.93,14.69
56.00,-1.59
56.03,-9.49
56.06,-18.46
56.10,-25.59
56.13,-31.74
56.16,-38.22
56.20,-42.61
56.23,-45.50
56.26,-46.94
56.30,-47.08
56.33,-45.62
56.36,-42.72
56.40,-38.23
56.43,-32.21
56.63,16.60
56.66,24.23
56.70,30.95
56.73,36.25
56.76,40.04
56.80,42.80
56.83,44.18
56.86,44.05
56.90,42.49
56.93,39.61
56.96,35.37
57.00,29.80
57.03,23.31
57.06,15.91
57.10,8.20
57.13,-0.05
57.16,-7.99
57.20,-16.44
57.23,-24.11
57.26,-30.20
57.30,-36.64
57.33,-41.38
57.36,-44.51
57.40,-46.32
57.43,-46.65
57.46,-45.40
57.50,-42.86
57.53,-38.60
57.56,-32.99
57.60,-26.54
57.70,-1.68
57.76,14.86
57.80,22.51
57.83,29.44
57.86,35.37
57.90,39.03
57.93,41.92
57.96,43.54
58.00,43.67
58.03,42.41
58.06,39.74
58.10,35.80
58.13,30.44
58.16,24.17
58.20,17.09
58.23,9.60
58.30,-6.51
58.36,-22.60
58.40,-28.86
58.43,-35.15
58.46,-40.20
58.50,-43.63
58.53,-45.63
58.56,-46.19
58.60,-45.21
58.63,-42.89
58.66,-38.97
58.70,-33.62
58.73,-27.34
58.76,-19.71
58.80,-11.47
58.83,-3.36
58.86,4.92
58.90,13.54
58.93,21.15
58.96,28.08
59.00,33.63
59.03,37.98
59.06,41.04
59.10,42.81
59.13,43.18
59.16,42.08
59.20,39.62
59.23,35.86
59.26,30.81
59.30,24.82
59.33,17.90
59.36,10.55
59.40,2.90
59.43,-5.35
59.50,-21.32
59.53,-27.83
59.56,-33.87
59.60,-39.12
59.63,-42.70
59.66,-44.95
59.70,-45.72
59.73,-44.98
59.76,-42.83
59.80,-39.12
59.83,-33.94
59.86,-27.82
59.90,-20.63
59.93,-12.45
59.96,-4.44
60.00,3.90
60.03,12.43
60.06,20.09
60.10,27.06
60.13,32.70
60.16,37.00
60.20,40.17
60.23,42.14
60.26,42.72
60.30,41.76
60.33,39.42
60.36,35.97
60.40,31.06
60.43,25.18
60.46,18.44
60.50,11.20
60.53,3.40
60.56,-4.33
60.60,-12.41
60.63,-20.06
60.66,-26.74
60.70,-32.81
60.73,-38.44
60.76,-42.09
60.80,-44.31
60.83,-45.18
60.86,-44.67
60.90,-42.55
60.93,-39.14
60.96,-34.21
61.00,-28.22
61.10,-5.51
61.13,3.46
61.16,11.77
61.20,19.31
61.23,26.33
61.26,32.18
61.30,36.65
61.33,39.79
61.36,41.85
61.40,42.47
61.43,41.66
61.46,39.55
61.50,36.13
61.53,31.37
61.56,25.48
61.60,18.92
61.63,11.79
61.70,-3.61
61.73,-11.71
61.76,-19.34
61.80,-26.15
61.83,-32.05
61.86,-37.80
61.90,-41.36
61.93,-43.83
61.96,-44.80
62.00,-44.33
62.03,-42.44
62.06,-39.18
62.10,-34.17
62.13,-28.29
62.23,-5.84
62.26,3.44
62.30,11.19
62.33,18.79
62.36,25.75
62.40,31.73
62.43,36.26
62.46,39.33
62.50,41.38
62.53,42.19
62.56,41.40
62.60,39.41
62.63,36.13
62.66,31.47
62.70,25.81
62.73,19.25
62.76,12.09
62.83,-3.08
62.90,-18.80
62.93,-25.66
62.96,-31.39
63.00,-37.06
63.03,-40.88
63.06,-43.28
63.10,-44.36
63.13,-43.99
63.16,-42.16
63.20,-38.87
63.23,-34.08
63.26,-28.37
63.30,-21.68
63.33,-13.79
63.36,-5.80
63.40,3.21
63.43,10.84
63.46,18.30
63.50,25.07
63.53,31.01
63.56,35.69
63.60,38.85
63.63,40.85
63.66,41.55
63.70,40.89
63.73,38.97
63.76,35.60
63.80,31.11
63.83,25.45
63.86,19.05
63.90,12.09
63.96,-2.90
64.00,-10.94
64.03,-18.53
64.06,-25.35
64.10,-30.91
64.13,-36.52
64.16,-40.45
64.20,-42.81
64.23,-43.84
64.26,-43.53
64.30,-41.72
64.33,-38.50
64.36,-33.75
64.40,-28.16
64.50,-6.08
64.53,3.21
64.56,10.78
64.60,18.10
64.63,24.95
64.66,30.77
64.70,35.45
64.73,38.42
64.76,40.56
64.80,41.17
64.83,40.59
64.86,38.58
64.90,35.40
64.93,30.82
64.96,25.27
65.00,18.94
65.03,11.91
65.10,-2.89
65.13,-10.65
65.16,-18.34
65.20,-24.90
65.23,-30.47
65.26,-35.96
65.30,-39.90
65.33,-42.23
65.36,-43.30
65.40,-42.97
65.43,-41.23
65.46,-38.08
65.50,-33.27
65.53,-27.71
65.56,-21.17
65.60,-13.18
65.63,-5.48
65.66,3.43
65.70,10.71
65.73,18.13
65.76,24.81
65.80,30.64
65.83,34.93
65.86,37.96
65.90,40.20
65.93,40.87
65.96,40.22
66.00,38.21
66.03,34.98
66.06,30.39
66.10,24.87
66.13,18.48
66.16,11.63
66.23,-2.94
66.26,-10.75
66.30,-18.24
66.33,-24.92
66.36,-30.24
66.40,-35.61
66.43,-39.51
66.46,-41.86
66.50,-42.88
66.53,-42.52
66.56,-40.77
66.60,-37.59
66.63,-32.83
66.66,-27.27
66.70,-20.79
66.76,-5.24
66.80,3.52
66.83,10.93
66.86,18.13
66.90,24.79
66.93,30.49
66.96,34.85
67.00,37.82
67.03,39.69
67.06,40.30
67.10,39.65
67.13,37.60
67.16,34.32
67.20,29.81
67.23,24.20
67.26,17.87
67.30,11.08
67.36,-3.51
67.40,-11.12
67.43,-18.64
67.46,-25.00
67.50,-30.41
67.53,-35.56
67.56,-39.30
67.60,-41.63
67.63,-42.56
67.66,-42.19
67.70,-40.32
67.73,-37.12
67.76,-32.28
67.80,-26.77
67.86,-12.24
67.90,-4.75
67.93,3.50
67.96,11.13
68.00,18.30
68.03,24.86
68.06,30.47
68.10,34.36
68.13,37.34
68.16,39.17
68.20,39.79
68.23,38.91
68.26,36.90
68.30,33.50
68.33,28.99
68.36,23.46
68.40,17.13
68.43,10.39
68.46,3.23
68.50,-4.24
68.53,-11.66
68.56,-18.88
68.60,-25.36
68.63,-30.61
68.66,-35.59
68.70,-39.29
68.73,-41.49
68.76,-42.28
68.80,-41.70
68.83,-39.74
68.86,-36.46
68.90,-31.59
68.93,-26.08
68.96,-19.04
69.00,-11.41
69.03,-3.83
69.06,3.98
69.10,11.76
69.13,18.82
69.16,25.22
69.20,30.52
69.23,34.34
69.26,37.31
69.30,39.11
69.33,39.52
69.36,38.57
69.40,36.46
69.43,33.01
69.46,28.39
69.50,22.71
69.53,16.35
69.63,-4.75
69.70,-19.34
69.73,-25.67
69.76,-30.84
69.80,-35.59
69.83,-39.11
69.86,-41.11
69.90,-41.84
69.93,-41.13
69.96,-39.02
70.00,-35.55
70.03,-30.68
70.06,-24.76
70.13,-10.30
70.16,-2.72
70.20,4.85
70.23,12.69
70.26,19.55
70.30,25.74
70.33,30.93
70.36,34.63
70.40,37.38
70.43,38.92
70.46,39.29
70.50,38.23
70.53,35.96
70.56,32.35
70.60,27.64
70.63,21.89
70.66,15.53
70.70,8.66
70.73,1.98
70.76,-5.67
70.80,-13.03
70.83,-19.71
70.86,-25.92
70.90,-31.04
70.93,-35.58
70.96,-38.91
71.00,-40.83
71.03,-41.29
71.06,-40.48
71.10,-38.33
71.13,-34.45
71.16,-29.66
71.20,-23.77
71.23,-16.87
71.26,-8.98
71.30,-1.59
71.36,13.36
71.40,20.06
71.43,26.18
71.46,31.16
71.50,34.67
71.53,37.31
71.56,38.68
71.60,38.73
71.63,37.50
71.66,35.10
71.70,31.35
71.73,26.47
71.76,20.76
71.80,14.34
71.90,-6.65
71.93,-14.16
71.96,-21.09
72.00,-26.48
72.03,-31.69
72.06,-36.18
72.10,-39.07
72.13,-40.77
72.16,-40.98
72.20,-39.97
72.23,-37.51
72.26,-33.56
72.30,-28.65
72.33,-22.61
72.36,-15.53
72.40,-7.89
72.43,-0.74
72.46,7.01
72.50,14.19
72.53,20.76
72.56,26.65
72.60,31.46
72.63,34.69
72.66,37.04
72.70,38.18
72.73,38.05
72.76,36.64
72.80,34.09
72.83,30.19
72.86,25.26
72.90,19.51
72.93,13.14
72.96,6.02
73.03,-7.99
73.06,-15.32
73.10,-22.06
73.13,-27.17
73.16,-32.15
73.20,-36.56
73.23,-39.19
73.26,-40.54
73.30,-40.64
73.33,-39.29
73.36,-36.68
73.40,-32.45
73.43,-27.41
73.46,-21.28
73.50,-13.99
73.53,-6.84
73.56,1.35
73.60,8.26
73.63,15.23
73.66,21.57
73.70,27.33
73.73,31.80
73.76,34.97
73.80,37.02
73.83,38.10
73.86,37.70
73.90,36.14
73.93,33.26
73.96,29.21
74.00,24.12
74.03,18.25
74.06,11.80
74.13,-1.93
74.16,-8.93
74.20,-16.59
74.23,-22.93
74.26,-27.99
74.30,-32.69
74.33,-36.81
74.36,-39.07
74.40,-40.20
74.43,-39.99
74.46,-38.48
74.50,-35.49
74.53,-31.26
74.56,-26.08
74.60,-19.38
74.63,-12.40
74.66,-5.30
74.70,2.85
74.73,9.75
74.76,16.38
74.80,22.65
74.83,28.03
74.86,32.38
74.90,35.24
74.93,36.92
74.96,37.53
75.00,37.07
75.03,35.34
75.06,32.30
75.10,28.06
75.13,22.74
75.16,16.87
75.20,10.34
75.23,3.49
75.26,-3.49
75.30,-10.71
75.33,-17.64
75.36,-23.75
75.40,-28.55
75.43,-33.03
75.46,-36.73
75.50,-38.83
75.53,-39.60
75.56,-39.13
75.60,-37.32
75.63,-33.94
75.66,-29.63
75.70,-24.10
75.73,-17.68
75.76,-10.64
75.80,-3.49
75.83,3.84
75.86,10.98
75.90,17.68
75.93,23.70
75.96,28.88
76.00,32.59
76.03,35.24
76.06,36.82
76.10,37.33
76.13,36.42
76.16,34.40
76.20,31.13
76.23,26.73
76.26,21.36
76.30,15.35
76.33,8.74
76.36,2.27
76.40,-5.05
76.43,-12.01
76.46,-18.93
76.50,-24.81
76.53,-29.45
76.56,-33.59
76.60,-37.01
76.63,-38.78
76.66,-39.27
76.70,-38.47
76.73,-36.37
76.76,-32.75
76.80,-28.14
76.83,-22.53
76.86,-16.09
76.90,-8.62
76.93,-1.32
76.96,5.43
77.00,12.54
77.03,19.04
77.06,24.77
77.10,29.48
77.13,32.95
77.16,35.45
77.20,36.75
77.23,36.92
77.26,35.74
77.30,33.45
77.33,29.84
77.36,25.28
77.40,19.80
77.43,13.71
77.46,7.10
77.53,-6.65
77.56,-13.61
77.60,-20.18
77.63,-25.70
77.66,-30.42
77.70,-34.20
77.73,-37.16
77.76,-38.60
77.80,-38.80
77.83,-37.63
77.86,-35.12
77.90,-31.40
77.93,-26.48
77.96,-21.02
78.03,-7.34
78.06,-0.33
78.10,7.46
78.13,14.42
78.16,20.62
78.20,26.09
78.23,30.67
78.26,33.55
78.30,35.73
78.33,36.66
78.36,36.37
78.40,34.92
78.43,32.41
78.46,28.73
78.50,23.82
78.53,18.21
78.56,12.16
78.63,-1.36
78.66,-8.13
78.70,-15.24
78.73,-21.77
78.76,-26.62
78.80,-31.22
78.83,-34.79
78.86,-37.50
78.90,-38.58
78.93,-38.41
78.96,-36.81
79.00,-33.87
79.03,-29.91
79.06,-24.56
79.10,-18.64
79.13,-11.83
79.16,-5.04
79.20,2.91
79.23,9.31
79.26,16.07
79.30,21.99
79.33,27.25
79.36,31.45
79.40,34.13
79.43,35.93
79.46,36.52
79.50,36.00
79.53,34.30
79.56,31.37
79.60,27.27
79.63,22.13
79.66,16.36
79.70,10.17
79.76,-3.20
79.83,-17.01
79.86,-22.92
79.90,-27.74
79.93,-32.02
79.96,-35.46
80.00,-37.50
80.03,-38.21
80.06,-37.67
80.10,-35.80
80.13,-32.55
80.16,-28.24
80.20,-22.78
80.23,-16.72
80.26,-9.53
80.30,-2.84
80.33,4.28
80.36,11.22
80.40,17.66
80.43,23.35
80.46,28.28
80.50,31.92
80.53,34.40
80.56,35.88
80.60,36.21
80.63,35.29
80.66,33.20
80.70,29.93
80.73,25.53
80.76,20.33
80.80,14.50
80.83,8.06
80.86,1.52
80.90,-5.37
80.93,-12.18
80.96,-18.63
81.00,-24.53
81.03,-28.90
81.06,-32.85
81.10,-36.04
81.13,-37.62
81.16,-37.86
81.20,-36.87
81.23,-34.60
81.26,-31.12
81.30,-26.52
81.33,-21.19
81.36,-14.39
81.40,-7.55
81.43,-1.07
81.46,6.24
81.50,13.06
81.53,19.31
81.56,24.77
81.60,29.33
81.63,32.45
81.66,34.55
81.70,35.75
81.73,35.61
81.76,34.42
81.80,31.99
81.83,28.39
81.86,23.71
81.90,18.30
81.93,12.42
81.96,5.79
82.00,-0.92
82.03,-7.39
82.06,-14.11
82.10,-20.71
82.13,-25.70
82.16,-30.12
82.20,-33.63
82.23,-36.33
82.26,-37.46
82.30,-37.37
82.33,-36.08
82.36,-33.23
82.40,-29.43
82.43,-24.56
82.46,-18.77
82.50,-12.12
82.53,-5.45
82.56,2.30
82.60,8.56
82.63,15.04
82.66,20.94
82.70,26.18
82.73,30.22
82.76,33.03
82.80,34.87
82.83,35.58
82.86,35.04
82.90,33.46
82.93,30.62
82.96,26.83
83.00,21.85
83.03,16.38
83.06,10.20
