time,angle
37.89,-29.29
38.02,14.22
38.06,24.67
38.09,34.12
38.12,42.44
38.16,48.88
38.19,53.87
38.22,57.21
38.26,58.82
38.29,58.63
38.32,56.71
38.36,53.08
38.39,47.82
38.42,41.16
38.46,33.09
38.49,24.11
38.52,14.60
38.56,4.87
38.59,-6.19
38.62,-16.50
38.66,-26.37
38.69,-35.22
38.72,-43.34
38.76,-49.56
38.79,-54.27
38.82,-57.43
38.86,-58.79
38.89,-58.35
38.92,-56.05
38.96,-51.98
38.99,-46.17
39.02,-38.65
39.06,-29.82
39.16,1.14
39.22,23.46
39.26,33.10
39.29,41.25
39.32,47.73
39.36,52.79
39.39,56.25
39.42,58.01
39.46,58.02
39.49,56.21
39.52,52.72
39.56,47.69
39.59,41.17
39.62,33.32
39.66,24.44
39.69,14.91
39.72,5.11
39.76,-5.38
39.82,-25.60
39.86,-34.43
39.89,-42.42
39.92,-48.76
39.96,-53.41
39.99,-56.56
40.02,-57.97
40.06,-57.59
40.09,-55.39
40.12,-51.48
40.16,-45.60
40.19,-38.21
40.22,-29.80
40.26,-20.21
40.32,1.17
40.36,12.67
40.39,22.90
40.42,32.71
40.46,40.42
40.49,46.86
40.52,51.94
40.56,55.41
40.59,57.16
40.62,57.14
40.66,55.39
40.69,51.97
40.72,46.90
40.76,40.49
40.79,32.75
40.82,24.09
40.86,14.77
40.89,5.02
40.92,-5.41
40.96,-15.62
40.99,-25.25
41.02,-34.28
41.06,-41.92
41.09,-47.93
41.12,-52.48
41.16,-55.66
41.19,-57.04
41.22,-56.65
41.26,-54.33
41.29,-50.40
41.32,-44.65
41.36,-37.67
41.39,-28.91
41.49,1.48
41.52,12.91
41.56,23.15
41.59,32.33
41.62,40.04
41.66,46.47
41.69,51.39
41.72,54.70
41.76,56.39
41.79,56.28
41.82,54.42
41.86,50.89
41.89,45.84
41.92,39.56
41.96,31.75
41.99,23.16
42.02,14.00
42.06,4.56
42.09,-6.04
42.12,-15.98
42.16,-25.29
42.19,-34.22
42.22,-41.80
42.26,-47.69
42.29,-52.07
42.32,-54.90
42.36,-56.10
42.39,-55.51
42.42,-53.12
42.46,-49.10
42.49,-43.14
42.52,-35.93
42.56,-27.44
42.72,23.95
42.76,32.85
42.79,40.50
42.82,46.60
42.86,51.12
42.89,54.23
42.92,55.56
42.96,55.30
42.99,53.24
43.02,49.58
43.06,44.38
43.09,38.12
43.12,30.01
43.16,21.71
43.19,12.38
43.22,3.02
43.26,-6.96
43.29,-16.92
43.32,-25.83
43.36,-34.58
43.39,-41.73
43.42,-47.15
43.46,-51.38
43.49,-53.93
43.52,-54.97
43.56,-54.13
43.59,-51.51
43.62,-47.30
43.66,-41.35
43.69,-33.99
43.72,-25.18
43.79,-5.58
43.82,5.30
43.86,15.75
43.89,25.12
43.92,33.65
43.96,40.83
43.99,46.68
44.02,50.96
44.06,53.66
44.09,54.73
44.12,54.09
44.16,51.81
44.19,47.91
44.22,42.53
44.26,36.02
44.29,27.93
44.32,19.63
44.36,10.47
44.39,0.91
44.42,-8.69
44.46,-18.15
44.49,-27.39
44.52,-35.30
44.56,-42.28
44.59,-47.44
44.62,-51.23
44.66,-53.41
44.69,-53.98
44.72,-52.78
44.76,-49.91
44.79,-45.21
44.82,-39.15
44.86,-31.46
44.89,-22.48
44.96,-2.57
45.02,17.89
45.06,27.09
45.09,36.50
45.12,41.85
45.16,47.14
45.19,51.01
45.22,53.27
45.26,53.88
45.29,52.82
45.32,50.18
45.36,45.88
45.39,40.24
45.42,33.30
45.46,25.42
45.49,17.07
45.52,7.87
45.56,-1.69
45.62,-20.77
45.66,-29.09
45.69,-37.20
45.72,-43.47
45.76,-48.03
45.79,-51.31
45.82,-53.02
45.86,-53.01
45.89,-51.33
45.92,-48.04
45.96,-43.01
45.99,-36.41
46.02,-28.56
46.06,-19.78
46.12,0.38
46.16,10.77
46.19,20.25
46.22,28.94
46.26,36.65
46.29,42.93
46.32,47.70
46.36,51.12
