time,angle
17.87,-50.48
17.90,-48.21
17.93,-44.25
17.97,-39.00
18.00,-32.09
18.03,-23.97
18.07,-14.98
18.10,-5.37
18.13,4.70
18.17,13.96
18.20,22.82
18.23,30.45
18.27,37.48
18.30,43.01
18.33,47.05
18.37,49.39
18.40,49.98
18.43,48.73
18.47,45.69
18.50,40.92
18.53,34.60
18.57,27.08
18.60,18.49
18.63,9.14
18.67,-0.35
18.70,-10.11
18.73,-19.14
18.77,-27.50
18.80,-34.75
18.83,-40.87
18.87,-45.57
18.90,-48.57
18.93,-50.17
18.97,-50.05
19.00,-48.12
19.03,-44.57
19.07,-39.65
19.10,-33.21
19.13,-25.40
19.17,-16.53
19.20,-7.23
19.23,2.74
19.27,12.23
19.30,20.70
19.33,28.49
19.37,35.64
19.40,41.48
19.43,45.75
19.47,48.39
19.50,49.31
19.53,48.41
19.57,45.76
19.60,41.36
19.63,35.40
19.67,28.09
19.70,19.89
19.73,10.86
19.77,1.29
19.80,-8.23
19.83,-17.34
19.87,-25.66
19.90,-33.19
19.93,-39.32
19.97,-44.14
20.00,-47.53
20.03,-49.44
20.07,-49.53
20.10,-48.01
20.13,-44.73
20.17,-40.07
20.20,-33.88
20.23,-26.41
20.27,-17.85
20.30,-8.59
20.33,1.12
20.37,10.61
20.40,19.34
20.43,27.32
20.47,34.29
20.50,40.19
20.53,44.74
20.57,47.59
20.60,48.75
20.63,48.09
20.67,45.76
20.70,41.66
20.73,35.98
20.77,28.90
20.80,20.95
20.83,12.05
20.87,2.72
20.90,-7.00
20.93,-16.07
20.97,-24.50
21.00,-31.96
21.03,-38.37
21.07,-43.25
21.10,-46.73
21.13,-48.81
21.17,-49.11
21.20,-47.87
21.23,-44.79
21.27,-40.35
21.30,-34.55
21.33,-27.20
21.37,-18.82
21.40,-9.65
21.43,-0.06
21.47,9.24
21.50,18.11
21.53,25.95
21.57,33.00
21.60,39.02
21.63,43.63
21.67,46.66
21.70,48.01
21.73,47.64
21.77,45.48
21.80,41.62
21.83,36.16
21.87,29.35
21.90,21.65
21.93,12.80
21.97,3.67
22.00,-6.02
22.03,-14.90
22.07,-23.42
22.10,-30.88
22.13,-37.36
22.17,-42.36
22.20,-46.02
22.23,-48.09
22.27,-48.67
22.30,-47.45
22.33,-44.61
22.37,-40.28
22.40,-34.62
22.43,-27.50
22.47,-19.11
22.50,-10.30
22.53,-0.88
22.57,8.62
22.60,17.28
22.63,25.38
22.67,32.20
22.70,38.26
22.73,42.95
22.77,46.08
22.80,47.50
22.83,47.20
22.87,45.14
22.90,41.44
22.93,36.13
22.97,29.43
23.00,21.86
23.03,13.16
23.07,4.05
23.10,-5.35
23.13,-14.42
23.17,-22.82
23.20,-30.40
23.23,-36.77
23.27,-41.88
23.30,-45.49
23.33,-47.62
23.37,-48.21
23.40,-47.18
23.43,-44.45
23.47,-40.26
23.50,-34.60
23.53,-27.64
23.57,-19.36
23.60,-10.57
23.63,-1.18
23.67,8.04
23.70,16.85
23.73,24.66
23.77,31.58
23.80,37.60
23.83,42.29
23.87,45.39
23.90,46.94
23.93,46.65
23.97,44.72
24.00,41.06
24.03,35.87
24.07,29.29
24.10,21.75
24.13,13.26
24.17,4.24
24.20,-5.06
24.23,-14.04
24.27,-22.50
24.30,-29.89
24.33,-36.24
24.37,-41.31
24.40,-44.92
24.43,-47.01
24.47,-47.65
24.50,-46.57
24.53,-43.93
24.57,-39.73
24.60,-34.17
24.63,-27.25
24.67,-19.26
24.70,-10.48
24.73,-1.18
24.77,8.08
24.80,16.63
24.83,24.31
24.87,31.04
24.90,37.12
24.93,41.78
24.97,44.80
25.00,46.30
25.03,46.04
25.07,44.08
25.10,40.46
