time,angle
100.00,28.6
100.00,29.9
100.00,27
100.00,20.3
101.00,-28
101.00,-31
101.00,-30
101.00,17.6
101.00,25.4
101.00,29.3
101.00,29.1
101.00,24.7
101.00,16.8
102.00,-4
102.00,-30
102.00,-31
102.00,-28
102.00,11.3
102.00,20.7
102.00,27
102.00,29.4
102.00,27.6
102.00,21.9
103.00,13.3
103.00,-27
103.00,-30
103.00,-30
103.00,-26
103.00,15
103.00,23.4
103.00,28.2
103.00,29
104.00,25.7
104.00,18.9
104.00,-28
104.00,-31
104.00,-29
104.00,18.3
104.00,25.4
105.00,28.7
105.00,27.9
105.00,23.2
105.00,15.2
105.00,-29
105.00,-30
105.00,-27
105.00,12.2
106.00,21.2
106.00,26.9
106.00,28.6
106.00,26.3
106.00,20.2
106.00,11.4
106.00,-27
106.00,-30
106.00,-29
107.00,16
107.00,23.6
107.00,27.8
107.00,27.9
107.00,24.2
107.00,16.9
107.00,-28
107.00,-30
107.00,-28
108.00,19.1
108.00,25.5
108.00,28.1
108.00,26.7
108.00,21.5
108.00,13.2
108.00,3.5
108.00,-7
108.00,-25
108.00,-29
108.00,-29
109.00,-26
109.00,3.59999999999999
109.00,13.5
109.00,21.8
109.00,26.8
109.00,27.8
109.00,24.8
109.00,18.4
109.00,-27
110.00,-30
110.00,-28
110.00,17.2
110.00,24.1
110.00,27.5
110.00,26.9
110.00,22.4
110.00,14.9
111.00,-28
111.00,-29
111.00,-26
111.00,11.6
111.00,20.3
111.00,25.8
111.00,27.5
111.00,25.3
111.00,19.5
111.00,11
112.00,-26
112.00,-29
112.00,-28
112.00,-24
112.00,-6.40000000000001
112.00,15.2
112.00,22.7
112.00,26.7
112.00,26.8
112.00,23
112.00,16.1
113.00,-2.7
113.00,-27
113.00,-29
113.00,-27
113.00,18.5
113.00,24.6
113.00,27
113.00,25.5
114.00,20.4
114.00,12.4
114.00,3.3
114.00,-6.90000000000001
114.00,-24
114.00,-28
114.00,-28
114.00,-24
114.00,-6.3
114.00,3.7
114.00,13.5
114.00,21.2
114.00,25.9
115.00,26.7
115.00,23.6
115.00,17.3
115.00,8.5
115.00,-26
115.00,-28
115.00,-27
115.00,-22
115.00,-1.8
115.00,17.1
116.00,23.6
116.00,26.6
116.00,25.7
116.00,21.2
116.00,13.7
116.00,-27
116.00,-28
116.00,-25
117.00,20.1
117.00,25.1
117.00,26.5
117.00,24.1
117.00,18.2
117.00,-28
117.00,-27
118.00,15.6
118.00,22.5
118.00,26
118.00,25.7
118.00,21.7
118.00,14.7
118.00,-27
118.00,-28
119.00,10.5
119.00,18.8
119.00,24.2
119.00,26.1
119.00,24.2
119.00,18.9
119.00,11
119.00,-27
120.00,-27
120.00,14.3
120.00,21.4
120.00,25.2
120.00,25.5
120.00,22.1
120.00,15.6
121.00,-26
121.00,-28
121.00,17.5
121.00,23.3
121.00,25.6
121.00,24.2
121.00,19.5
121.00,11.9
122.00,-27
122.00,-27
122.00,3.8
122.00,13
122.00,20.3
122.00,24.6
122.00,25.3
122.00,22.4
122.00,16.3
122.00,7.7
123.00,-1.3
123.00,-25
123.00,-27
123.00,-26
123.00,-20
123.00,-11
123.00,-1.3
123.00,8
123.00,16.5
123.00,22.5
123.00,25.2
123.00,24.2
123.00,19.8
124.00,12.6
124.00,3.8
124.00,-5.59999999999999
124.00,-22
124.00,-26
124.00,-27
124.00,-23
124.00,-17
124.00,-6.8
124.00,3.2
124.00,11.9
124.00,19.4
124.00,23.9
124.00,25
125.00,22.5
125.00,16.7
125.00,8.59999999999999
125.00,-27
125.00,-26
125.00,-21
125.00,-2.40000000000001
125.00,6.8
125.00,15.3
125.00,21.6
126.00,24.6
126.00,24
126.00,20
126.00,13.1
126.00,-26
126.00,-26
126.00,10.8
127.00,18.5
127.00,23.3
127.00,24.7
127.00,22.5
127.00,17.1
127.00,9.2
127.00,-26
127.00,-26
128.00,5.8
128.00,14.5
128.00,20.9
128.00,24.2
128.00,24
128.00,20.3
128.00,13.7
128.00,-25
128.00,-26
128.00,-24
129.00,-8.3
129.00,0.900000000000006
129.00,9.90000000000001
129.00,17.7
129.00,22.7
129.00,24.4
129.00,22.5
129.00,17.4
130.00,13.7
130.00,20.3
130.00,23.8
130.00,23.8
130.00,20.4
130.00,14.1
131.00,9.2
131.00,17
131.00,22.2
131.00,24.1
131.00,22.5
131.00,17.6
131.00,10.4
131.00,-7.2
132.00,-23
132.00,-26
132.00,-25
132.00,-22
132.00,-4.59999999999999
132.00,4.3
132.00,12.9
132.00,19.5
132.00,23.2
132.00,23.5
132.00,20.4
132.00,14.3
132.00,6.09999999999999
132.00,-2.5
133.00,-25
133.00,-26
133.00,-24
133.00,-18
133.00,-9.3
133.00,-0.700000000000003
133.00,8.5
133.00,16.2
133.00,21.5
133.00,23.6
133.00,22.3
133.00,17.6
133.00,10.6
134.00,2.2
134.00,-6.7
134.00,-22
134.00,-25
134.00,-25
134.00,-22
134.00,-5.09999999999999
134.00,3.8
134.00,12.3
134.00,19
134.00,22.8
134.00,23.2
134.00,20.3
135.00,14.4
135.00,6.5
