time,angle
24.03,-4.58
24.06,-10.94
24.09,-16.89
24.13,-22.29
24.16,-26.76
24.19,-30.33
24.23,-32.79
24.26,-34.10
24.29,-34.22
24.33,-33.12
24.36,-30.85
24.39,-27.42
24.43,-22.97
24.46,-17.52
24.49,-11.41
24.53,-4.72
24.56,2.31
24.59,9.14
24.63,15.66
24.66,21.62
24.69,26.75
24.73,30.98
24.76,34.06
24.79,35.93
24.83,36.49
24.86,35.82
24.89,33.82
24.93,30.70
24.96,26.50
24.99,21.47
25.03,15.73
25.06,9.53
25.09,3.14
25.13,-3.33
25.16,-9.70
25.19,-15.60
25.23,-20.99
25.26,-25.65
25.29,-29.37
25.33,-32.03
25.36,-33.50
25.39,-33.85
25.43,-33.00
25.46,-30.96
25.49,-27.73
25.53,-23.47
25.56,-18.25
25.59,-12.33
25.63,-5.75
25.66,1.12
25.69,7.93
25.73,14.44
25.76,20.47
25.79,25.77
25.83,30.06
25.86,33.24
25.89,35.30
25.93,36.14
25.96,35.61
25.99,33.86
26.03,30.86
26.06,26.95
26.09,22.12
26.13,16.56
26.16,10.51
26.19,4.20
26.23,-2.17
26.26,-8.52
26.29,-14.41
26.33,-19.87
26.36,-24.68
26.39,-28.47
26.43,-31.22
26.46,-32.98
26.49,-33.50
26.53,-32.78
26.56,-30.95
26.59,-27.95
26.63,-23.89
26.66,-18.83
26.69,-13.10
26.73,-6.71
26.76,0.05
26.79,6.83
26.83,13.42
26.86,19.41
26.89,24.82
26.93,29.19
26.96,32.51
26.99,34.74
27.03,35.71
27.06,35.45
27.09,33.88
27.13,31.20
27.16,27.38
27.19,22.75
27.23,17.34
27.26,11.41
27.29,5.19
27.33,-1.13
27.36,-7.39
27.39,-13.40
27.43,-18.83
27.46,-23.71
27.49,-27.60
27.53,-30.56
27.56,-32.38
27.59,-33.08
27.63,-32.58
27.66,-30.94
27.69,-28.13
27.73,-24.25
27.76,-19.42
27.79,-13.79
27.83,-7.57
27.86,-0.85
27.89,5.90
27.93,12.34
27.96,18.45
27.99,23.83
28.03,28.38
28.06,31.79
28.09,34.23
28.13,35.32
28.16,35.21
28.19,33.83
28.23,31.27
28.26,27.67
28.29,23.14
28.33,17.89
28.36,12.04
28.39,5.94
28.43,-0.34
28.46,-6.49
28.49,-12.55
28.53,-17.94
28.56,-22.84
28.59,-26.85
28.63,-29.94
28.66,-31.89
28.69,-32.72
28.73,-32.32
28.76,-30.78
28.79,-28.15
28.83,-24.47
28.86,-19.80
28.89,-14.27
28.93,-8.17
28.96,-1.58
28.99,5.07
29.03,11.49
29.06,17.55
29.09,22.93
29.13,27.55
29.16,31.16
29.19,33.62
29.23,34.85
29.26,34.89
29.29,33.69
29.33,31.30
29.36,27.82
29.39,23.46
29.43,18.32
29.46,12.64
29.49,6.62
29.53,0.43
29.56,-5.71
29.59,-11.71
29.63,-17.17
29.66,-22.08
29.69,-26.09
29.73,-29.24
29.76,-31.28
29.79,-32.23
29.83,-31.98
29.86,-30.57
29.89,-28.08
29.93,-24.51
29.96,-19.96
29.99,-14.57
30.03,-8.59
30.06,-2.10
30.09,4.43
