time,angle
7.54,65.02
8.91,63.72
10.21,62.41
11.54,61.23
12.87,60.25
14.21,58.9
15.51,57.96
16.81,56.76
18.14,55.89
19.44,54.97
20.74,54.06
22.04,53.31
23.34,52.46
24.64,51.57
25.94,50.79
27.21,50.09
28.51,49.38
29.81,48.56
31.07,47.9
32.37,47.3
33.64,46.63
34.94,45.99
36.2,45.51
37.5,44.86
38.77,44.39
40.04,43.92
41.3,43.25
42.6,42.63
43.87,42.22
45.14,41.74
46.4,41.12
47.67,40.66
48.94,40.17
50.2,39.79
51.47,39.23
52.74,38.84
54.0,38.34
55.26,37.84
56.53,37.46
57.8,36.87
59.03,36.47
60.3,36.17
61.56,35.86
62.83,35.51
64.1,35.17
65.33,34.84
66.6,34.52
67.86,34.06
69.1,33.64
70.36,33.34
71.63,33.05
72.86,32.69
74.13,32.37
75.36,31.98
76.63,31.71
77.9,31.39
79.13,31.26
80.4,30.88
81.63,30.58
82.9,30.27
84.13,29.92
85.4,29.55
86.63,29.33
87.9,29.01
89.13,28.78
90.36,28.39
91.63,28.27
92.86,28.05
94.13,27.75
95.36,27.56
96.6,27.33
97.86,27.11
99.1,26.84
100.36,26.56
101.6,26.34
102.83,26.13
104.06,25.81
105.33,25.59
106.56,25.47
107.79,25.13
109.06,25.03
110.29,24.89
111.53,24.58
112.76,24.31
114.03,24.17
115.26,24.01
116.49,23.89
117.73,23.6
118.99,23.3
120.23,23.09
121.46,23.01
122.69,22.81
123.93,22.46
125.19,22.3
126.43,22.19
127.66,22.14
128.89,22.08
130.13,21.87
131.39,21.75
132.63,21.64
133.86,21.48
135.09,21.4
136.33,21.3
137.56,21.05
138.79,20.73
140.03,20.66
141.26,20.58
142.53,20.37
143.76,20.12
144.99,19.91
146.23,19.68
147.46,19.6
148.69,19.54
149.93,19.24
151.16,19.06
152.39,18.85
153.63,18.53
154.86,18.42
156.13,18.23
157.36,18.1
158.59,18.0
159.83,17.98
161.06,17.7
162.29,17.64
163.53,17.47
164.76,17.35
165.99,17.25
167.23,17.1
168.46,17.08
169.69,16.97
170.93,16.78
172.16,16.75
173.39,16.55
174.62,16.42
175.86,16.28
177.09,16.22
178.32,16.02
179.56,15.97
180.79,15.79
182.02,15.63
183.26,15.47
184.49,15.35
185.72,15.25
186.96,15.16
188.19,14.98
189.42,14.87
190.66,14.79
191.89,14.71
193.12,14.53
194.32,14.41
195.56,14.32
196.79,14.32
198.02,14.24
199.26,14.13
200.49,13.92
201.72,13.79
202.96,13.68
204.19,13.6
205.42,13.45
206.66,13.41
207.89,13.25
209.12,13.18
210.36,13.04
211.59,12.99
212.82,12.89
214.02,12.84
215.26,12.63
216.49,12.57
217.72,12.57
218.96,12.5
220.19,12.35
221.42,12.3
222.66,12.27
223.89,12.2
225.12,12.02
226.32,12.04
227.56,11.8
228.79,11.75
230.02,11.64
231.26,11.61
232.49,11.62
233.72,11.43
234.96,11.33
236.19,11.26
237.42,11.22
238.62,11.15
239.86,11.07
241.09,10.99
242.32,10.88
243.55,10.84
244.79,10.73
246.02,10.56
247.25,10.46
248.45,10.44
249.69,10.4
250.92,10.39
252.15,10.32
253.39,10.21
254.62,10.1
255.85,10.13
257.05,10.09
258.29,9.87
259.52,9.79
260.75,9.68
261.99,9.76
263.22,9.63
